0.288273308082851,0.06431064729230196
0.5357765756059929,0.0
0.2414160126549536,0.13179037365689023
0.22781781901500747,0.16236495022538527
0.3168501780803902,0.02526566948102149
0.11593651581255643,0.26768380125660496
0.2389023013596081,0.1456769096168548
0.17608420790349988,0.17311133178823263
0.01739462512167972,0.3831678262838037
0.14989013437490262,0.22368692354672884
0.07264722004971064,0.3086336628378082
0.10311838929873562,0.30187376099436214
0.16812966167833132,0.19944462419153935
0.0,0.46816484974424627
